ts,accuracy,x,y,z,norm,rolling_norm
0.19407939910888672,3,9.078812599182129,-0.8044517636299133,-1.1492167711257935,9.186548864405623,10.159240281946769
0.20402884483337402,3,8.925583839416504,-0.8044517636299133,-0.9289502501487732,9.009780135037248,9.972080184494788
0.21397829055786133,3,8.676587104797363,-0.8044517636299133,-0.6129156351089478,8.73532895791018,9.780384091928148
0.22392797470092773,3,8.944737434387207,-1.0055646896362305,-0.7374141216278076,9.0312384367786,9.617532302558311
0.23387742042541504,3,8.216899871826172,-0.7374141216278076,-0.47884035110473633,8.263807304883093,9.408703222204819
0.24382686614990234,3,9.184157371520996,-1.0630255937576294,-0.9289502501487732,9.292024462144871,9.30539179263731
0.25377655029296875,3,9.126696586608887,-0.9385270476341248,-0.7948749661445618,9.209193765740975,9.204164377356197
0.26372599601745605,3,8.9064302444458,-0.689530074596405,-0.9672574996948242,8.985295682038943,9.099358542505488
0.27367544174194336,3,9.442731857299805,-0.6224924325942993,-1.0534487962722778,9.521682420868137,9.081471863459424
0.28362512588500977,3,9.41400146484375,-0.507570743560791,-1.158793568611145,9.498623804238889,9.073352383404655
0.29357457160949707,3,9.299078941345215,-0.33518823981285095,-1.2641384601593018,9.390594569031975,9.09375695386729
0.3035240173339844,3,9.653421401977539,-0.3256114423274994,-1.2641384601593018,9.741283982206172,9.166907338584185
0.3134737014770508,3,9.193734169006348,-0.019153613597154617,-1.091755986213684,9.2583500670855,9.219209449501715
0.3234231472015381,3,9.385271072387695,-0.08619125932455063,-1.0630255937576294,9.445674430572176,9.260653048881073
0.3333725929260254,3,9.59596061706543,-0.15322890877723694,-0.9385270476341248,9.64296491136915,9.39856880952968
0.3433222770690918,3,9.461885452270508,-0.20111294090747833,-1.0247182846069336,9.519336651768153,9.421300028492007
0.3532717227935791,3,9.959878921508789,-0.545877993106842,-1.2449848651885986,10.052221556900848,9.505602807607994
0.3632211685180664,3,9.77791976928711,-0.5937620401382446,-1.2545616626739502,9.875940124381883,9.594667251842289
0.3731706142425537,3,9.931148529052734,-0.6703764796257019,-1.1492167711257935,10.019871003040828,9.644486110059557
0.3831202983856201,3,9.720458984375,-0.6224924325942993,-1.1492167711257935,9.807931427298552,9.675416872365524
0.3930697441101074,3,9.442731857299805,-0.4213795065879822,-1.0630255937576294,9.511717459555909,9.687529161417917
0.4030191898345947,3,9.481039047241211,-0.2968810200691223,-0.9768342971801758,9.53585051264633,9.666985814461933
0.41296887397766113,3,9.41400146484375,-0.019153613597154617,-1.0055646896362305,9.467573648302785,9.687908172583661
0.42291831970214844,3,9.375694274902344,0.2298433631658554,-1.0821791887283325,9.44074059089353,9.687414788615797
0.43286776542663574,3,9.423578262329102,0.363918662071228,-1.1683704853057861,9.50270243929478,9.673388541408361
0.44281744956970215,3,9.557653427124023,0.5554547905921936,-1.216254472732544,9.650727640952745,9.686527640326819
0.45276689529418945,3,9.481039047241211,0.689530074596405,-1.37906014919281,9.605590040917692,9.641864488728503
0.46271634101867676,3,9.452308654785156,0.6607996821403503,-1.4652514457702637,9.58800067399742,9.613070543690057
0.47266602516174316,3,9.490615844726562,0.5937620401382446,-1.5418659448623657,9.633363538474521,9.574419797233427
0.48261547088623047,3,9.318233489990234,0.49799394607543945,-1.5610195398330688,9.461197352769046,9.539746389780476
0.4925649166107178,3,9.21288776397705,0.4884171485900879,-1.436521053314209,9.336993359711139,9.522273979796
0.5025146007537842,3,9.375694274902344,0.6320692300796509,-1.4939818382263184,9.514995343193824,9.520188462850749
0.5124640464782715,3,9.433155059814453,0.8523358106613159,-1.5322890281677246,9.594727738840842,9.532903871904553
0.5224134922027588,3,9.825803756713867,0.8331822156906128,-1.455674648284912,9.967928608876313,9.585622673702833
0.5323629379272461,3,9.624691009521484,0.7182605266571045,-1.0247182846069336,9.705700529880634,9.605922482761418
0.5423126220703125,3,10.793061256408691,0.2298433631658554,-1.1300631761550903,10.854494094073821,9.726299128073526
0.5522620677947998,3,11.35809326171875,-0.06703764945268631,-1.3215993642807007,11.434920265048296,9.909232150486586
0.5622115135192871,3,11.980585098266602,-0.1149216815829277,-1.7046716213226318,12.101798693840859,10.16061195247093
0.5721611976623535,3,12.689269065856934,-0.06703764945268631,-2.7772738933563232,12.989815000640942,10.49625709868757
0.5821106433868408,3,12.737153053283691,-0.1628057211637497,-2.9879636764526367,13.083940558463954,10.858531419257064
0.5920600891113281,3,13.187262535095215,-0.23942017555236816,-3.5625722408294678,13.662105846505366,11.291042667936484
0.6020097732543945,3,13.311761856079102,-0.45010992884635925,-3.533841609954834,13.780190099750321,11.717562143592135
0.6119592189788818,3,14.058752059936523,-0.6512228846549988,-3.974374771118164,14.624235212467296,12.220512890954781
0.6219086647033691,3,14.192827224731445,-0.47884035110473633,-3.7158010005950928,14.678992124425562,12.691619242509706
0.6318583488464355,3,13.436260223388672,-0.4692635238170624,-3.4763808250427246,13.886631005615673,13.109712290083209
0.6418077945709229,3,12.717999458312988,-0.9672574996948242,-3.3423056602478027,13.185374640824199,13.342800344758246
0.6517572402954102,3,10.90798282623291,-1.3024457693099976,-3.313575267791748,11.474329408497333,13.34674125910315
0.6617069244384766,3,10.793061256408691,-2.3558945655822754,-2.8443117141723633,11.407476478875974,13.277309037606662
0.6716563701629639,3,9.509769439697266,-2.873042106628418,-1.8962076902389526,10.11363877875719,12.989691415418287
0.6816058158874512,3,9.27034854888916,-3.399766445159912,-0.9289502501487732,9.917697447834255,12.673067104355315
0.6915552616119385,3,9.050082206726074,-3.600879430770874,0.24899697303771973,9.74332182143393,12.281188701848174
0.7015049457550049,3,8.178592681884766,-3.5434184074401855,1.015141487121582,8.970825185301539,11.800252210403295
0.7114543914794922,3,8.580819129943848,-3.0837318897247314,3.0166940689086914,9.604181506713855,11.29824683982795
0.7214038372039795,3,8.101978302001953,-1.9345149993896484,3.9647979736328125,9.225184207412708,10.752866048126666
0.7313535213470459,3,8.954314231872559,-1.0247182846069336,3.8115692138671875,9.785594044207196,10.342762351985817
0.7413029670715332,3,10.046070098876953,-0.3256114423274994,2.6144683361053467,10.385807235040598,10.062805611407459
0.7512524127960205,3,10.821791648864746,0.13407529890537262,0.2298433631658554,10.82506252401374,9.9978789229591
0.7612020969390869,3,11.578359603881836,0.14365209639072418,-2.183511972427368,11.783325998008111,10.035463874872312
0.7711515426635742,3,11.635820388793945,0.09576806426048279,-3.6104562282562256,12.183467561353757,10.242446753131969
0.7811009883880615,3,11.587936401367188,0.1628057211637497,-3.4763808250427246,12.099256150098613,10.460602623358406
0.7910506725311279,3,10.802638053894043,0.23942017555236816,-3.1890766620635986,11.266078328345667,10.612878274049578
0.8010001182556152,3,10.017339706420898,0.24899697303771973,-2.1356279850006104,10.245486868701578,10.740344442389581
0.815065860748291,3,9.423578262329102,0.07661445438861847,-0.8906430602073669,9.465883059786782,10.726514597696875
0.8250155448913574,3,9.193734169006348,-0.363918662071228,0.35434186458587646,9.207754499331351,10.724771626888739
0.8349649906158447,3,9.136273384094238,-0.7565677165985107,0.5267243981361389,9.182664354657625,10.664478657933783
0.844914436340332,3,8.983044624328613,-0.9864110946655273,-0.12449848651885986,9.037897844272413,10.529687718856964
0.8548641204833984,3,8.848969459533691,-1.1300631761550903,-0.6607996821403503,8.945275820106303,10.34170904846622
0.8648135662078857,3,8.887276649475098,-1.2066776752471924,-1.0821791887283325,9.033873424659104,10.066763791131319
0.874763011932373,3,8.801085472106934,-1.1875240802764893,-1.1492167711257935,8.954887945452196,9.743905829541164
0.8847124576568604,3,8.628703117370605,-0.9097966551780701,-1.072602391242981,8.74258104516021,9.408238319047324
0.8946621417999268,3,8.303091049194336,-0.5554547905921936,-0.9481038451194763,8.37548517381132,9.119179003593889
0.9046115875244141,3,8.073247909545898,-0.24899697303771973,-0.4692635238170624,8.090706987424175,8.90370101546615
0.9145610332489014,3,8.073247909545898,-0.08619125932455063,0.019153613597154617,8.073730711578445,8.764485780645312
0.9245107173919678,3,8.063671112060547,0.07661445438861847,0.23942017555236816,8.067588462394607,8.65046917695164
0.9344601631164551,3,8.274360656738281,0.1628057211637497,0.3926490843296051,8.285271467130507,8.560729888198928
0.9444096088409424,3,8.695740699768066,0.2106897532939911,0.19153612852096558,8.700401288347262,8.526980232606414
0.9543592929840088,3,8.954314231872559,0.26815059781074524,0.028730420395731926,8.958374492243436,8.528290099820126
0.9643087387084961,3,9.069235801696777,0.3734954595565796,-0.15322890877723694,9.078216564037952,8.532724413758011
0.9742581844329834,3,8.96389102935791,0.49799394607543945,-0.3734954595565796,8.985479353648328,8.535783554577623
0.9842078685760498,3,8.772355079650879,0.6607996821403503,-0.5267243981361389,8.812962524315262,8.542821702493129
0.9941573143005371,3,8.734047889709473,0.7757213711738586,-0.9289502501487732,8.817498780985785,8.587023063210577
1.0041067600250244,3,8.916007041931152,0.9481038451194763,-0.9481038451194763,9.016262162006303,8.679578580668789
1.0140564441680908,3,9.452308654785156,0.8619126081466675,-1.158793568611145,9.561999518095737,8.828405461320518
1.0240058898925781,3,9.77791976928711,0.7182605266571045,-1.3886369466781616,9.902117236654446,9.011858338746503
1.0339553356170654,3,9.950302124023438,0.24899697303771973,-1.742978811264038,10.104874417252432,9.193818633758694
1.0439047813415527,3,9.768342971801758,-0.3064578175544739,-2.0398597717285156,9.983760248373624,9.322154529761331
1.0538544654846191,3,10.007762908935547,-0.8906430602073669,-1.800439715385437,10.2073574773738,9.447052828274366
1.0638039112091064,3,10.486603736877441,-1.0247182846069336,-0.9481038451194763,10.579121248867036,9.597143296757276
1.0737533569335938,3,11.176133155822754,-0.545877993106842,-0.3256114423274994,11.194193044226708,9.818014665815113
1.0837030410766602,3,11.204863548278809,0.5554547905921936,-0.19153612852096558,11.220257717560136,10.0587441851396
1.0936524868011475,3,11.779472351074219,1.2449848651885986,-0.23942017555236816,11.847500926555448,10.361744399696567
1.1036019325256348,3,12.574347496032715,1.6663644313812256,-0.6416460275650024,12.700499793072973,10.730168162803233
1.1135516166687012,3,13.321338653564453,1.4077905416488647,-1.4748282432556152,13.476463040397908,11.121614515033452
1.1235010623931885,3,12.995726585388184,1.158793568611145,-2.719813108444214,13.327756576471703,11.464178449015176
1.1334505081176758,3,13.053187370300293,1.0821791887283325,-3.773261785507202,13.630638900016859,11.81675489729162
1.1434001922607422,3,13.66610336303711,0.8331822156906128,-3.1220390796661377,14.042923547065257,12.222671227160783
1.1533496379852295,3,13.934253692626953,0.3926490843296051,-2.1164743900299072,14.099541237840514,12.611889603207455
1.1632990837097168,3,12.813767433166504,-1.072602391242981,-1.50355863571167,12.946188639595894,12.84859634228034
1.1732487678527832,3,13.024456977844238,-2.940079689025879,-1.5418659448623657,13.440903940489429,13.073267431906611
1.1831982135772705,3,14.192827224731445,-4.4532151222229,-2.403778553009033,15.068033079595327,13.458044968110134
1.1931476593017578,3,12.267889976501465,-5.200206279754639,-1.5418659448623657,13.413449236474225,13.614639799102008
1.2030971050262451,3,10.266336441040039,-4.702212333679199,-1.015141487121582,11.337503119757315,13.478340131770443
1.2130467891693115,3,10.08437728881836,-4.414907932281494,-0.4596867263317108,11.018048340796257,13.232498661810277
1.2229962348937988,3,8.973467826843262,-3.907337188720703,0.6607996821403503,9.809539487950886,12.880676952958197
1.2329456806182861,3,8.14028549194336,-3.2082302570343018,1.8579005002975464,8.944762911419161,12.412089354098427
1.2428953647613525,3,7.508216381072998,-2.5761611461639404,1.6376339197158813,8.105045609435003,11.818301560335401
1.2528448104858398,3,7.929595947265625,-2.403778553009033,1.5610195398330688,8.431691717712305,11.25151660832258
1.2627942562103271,3,8.322244644165039,-1.9728221893310547,0.9097966551780701,8.601134417146604,10.817011186077652
1.2727439403533936,3,9.442731857299805,-1.8579005002975464,-0.13407529890537262,9.624705469968784,10.435391339025587
1.2826933860778809,3,10.256759643554688,-1.6376339197158813,-1.216254472732544,10.457640182330715,9.974352049299124
1.2926428318023682,3,10.582371711730957,-1.3503297567367554,-2.183511972427368,10.889339099821715,9.721941035633874
1.3025925159454346,3,10.582371711730957,-1.3503297567367554,-2.5953147411346436,10.979327852957262,9.68612350895387
1.3125419616699219,3,10.5344877243042,-1.2066776752471924,-2.212242364883423,10.831690491628757,9.66748772403712
1.3224914073944092,3,10.160991668701172,-1.1109095811843872,-1.9057846069335938,10.397686606019963,9.726302435844026
1.3324410915374756,3,9.66299819946289,-0.8523358106613159,-1.6089035272598267,9.833035192502255,9.815129663952336
1.342390537261963,3,9.193734169006348,-0.507570743560791,-1.4269442558288574,9.317647017317015,9.936389804740537
1.3523399829864502,3,8.829815864562988,-0.35434186458587646,-1.2449848651885986,8.92419148571091,9.985639781540398
1.3622894287109375,3,8.418013572692871,-0.26815059781074524,-0.7469909191131592,8.455344622567738,9.971060802082512
1.372239112854004,3,8.02536392211914,-0.3256114423274994,-0.545877993106842,8.050495120002525,9.813639767085885
1.3821885585784912,3,7.33583402633667,-0.545877993106842,0.13407529890537262,7.357337822276057,9.503609531080418
1.3921380043029785,3,7.680599212646484,-1.2641384601593018,0.1628057211637497,7.78563780396978,9.193239401495225
1.402087688446045,3,8.513781547546387,-1.0630255937576294,-0.7086837291717529,8.609107519384219,8.956217368137922
1.4120371341705322,3,8.619126319885254,-1.0630255937576294,-1.0630255937576294,8.749250558996824,8.747973374874729
1.4219865798950195,3,8.5903959274292,-0.8810662031173706,-1.800439715385437,8.821154290284522,8.590320143301184
1.431936264038086,3,8.446743965148926,-0.507570743560791,-1.5705963373184204,8.606502456125641,8.467666869663523
1.4418857097625732,3,8.169015884399414,-0.2585737705230713,-1.1971008777618408,8.260310613161629,8.361933229247985
1.4518351554870605,3,7.8529815673828125,-0.05746084079146385,-0.9193734526634216,7.906824191250298,8.260196499801923
1.461784839630127,3,7.920019149780273,0.1149216815829277,-0.7757213711738586,7.958747010144244,8.210536738559574
1.4717342853546143,3,8.47547435760498,0.06703764945268631,-0.6799532771110535,8.502969839527701,8.255784210512092
1.4816837310791016,3,8.370129585266113,0.35434186458587646,-0.7086837291717529,8.407547802964789,8.360805208580965
1.491633415222168,3,8.35097599029541,0.5171475410461426,-0.7374141216278076,8.399406000216716,8.422182028205658
1.5015828609466553,3,8.47547435760498,0.6703764796257019,-0.9002198576927185,8.549471679761224,8.41621844424336
1.5115323066711426,3,8.71489429473877,0.7852981686592102,-1.1013327836990356,8.819240879045097,8.423217476248187
1.5214817523956299,3,9.078812599182129,0.8331822156906128,-1.2545616626739502,9.202877581553636,8.461389805375097
1.5314314365386963,3,9.509769439697266,0.8906430602073669,-1.4269442558288574,9.657387315735999,8.566478291336134
1.5413808822631836,3,9.730035781860352,0.9481038451194763,-1.4173674583435059,9.878331221890884,8.728280352209058
1.551330327987671,3,9.864110946655273,0.9864110946655273,-1.599326729774475,10.04149080586019,8.941747013670048
1.5612800121307373,3,9.758766174316406,1.0247182846069336,-1.8962076902389526,9.993956594478044,9.145267972103428
1.571258544921875,3,9.605537414550781,0.9672574996948242,-2.0685901641845703,9.873246748684647,9.282295663019124
1.5812079906463623,3,9.940725326538086,0.4213795065879822,-2.2026655673980713,10.190550343727718,9.460595917095416
1.5911574363708496,3,9.892841339111328,0.181959331035614,-1.9345149993896484,10.081853363436927,9.628840653417438
1.601107120513916,3,10.247182846069336,0.5746083855628967,-2.2218191623687744,10.501019544206455,9.82399543986196
1.6110565662384033,3,10.649409294128418,0.5267243981361389,-2.470816135406494,10.944966390101236,10.036567990967574
1.6210060119628906,3,11.099518775939941,0.4884171485900879,-2.4420857429504395,11.375484655363127,10.253828698348524
1.630955696105957,3,12.344504356384277,0.10534487664699554,-1.9919757843017578,12.504633256240295,10.538553292398953
1.6409051418304443,3,13.03403377532959,-0.08619125932455063,-1.7621324062347412,13.15289230575234,10.866009400785098
1.6508545875549316,3,13.474567413330078,-0.47884035110473633,-1.6759412288665771,13.586833113747948,11.220543631573875
1.660804271697998,3,13.608642578125,-1.0438719987869263,-1.944091796875,13.78638148622345,11.599786120748416
1.6707537174224854,3,13.646949768066406,-1.5897499322891235,-2.011129379272461,13.885646697201892,12.001026115600139
1.6807031631469727,3,13.867216110229492,-2.250549554824829,-1.7908629179000854,14.162338999517,12.398204981179067
1.69065260887146,3,13.081917762756348,-2.8155810832977295,-1.9728221893310547,13.52612644399205,12.74263228923458
1.7006022930145264,3,12.315773963928223,-3.620033025741577,-2.1356279850006104,13.013217677744032,12.993852102588338
1.7105517387390137,3,11.951854705810547,-4.137180328369141,-2.518700122833252,12.896004896362692,13.188955953214483
1.720501184463501,3,11.60708999633789,-4.548983097076416,-2.0398597717285156,12.632450802947558,13.314652567972924
1.7304508686065674,3,10.54406452178955,-4.079719543457031,-0.727837324142456,11.329216891000948,13.19711093144899
1.7404003143310547,3,9.279925346374512,-4.050989151000977,0.9481038451194763,10.169878486832674,12.898809549557024
1.750349760055542,3,10.285490036010742,-3.8594532012939453,2.691082715988159,11.310553058013765,12.671181543983606
1.7602994441986084,3,9.53849983215332,-2.6431987285614014,3.869029998779297,10.627270190322237,12.355270414393484
1.7702488899230957,3,10.304644584655762,-1.015141487121582,4.817133903503418,11.420201018337321,12.108725846507028
1.780198335647583,3,12.02846908569336,0.4213795065879822,3.3518824577331543,12.493868305873582,11.941878777142685
1.7901480197906494,3,12.526463508605957,1.1875240802764893,0.8906430602073669,12.614109026576896,11.850677035401171
1.8000974655151367,3,12.823344230651855,1.1300631761550903,-2.8826189041137695,13.191841864813572,11.868539454108124
1.810046911239624,3,12.631808280944824,0.6799532771110535,-3.8498764038085938,13.222952213110448,11.9012341857829
1.8199965953826904,3,11.884817123413086,0.12449848651885986,-4.079719543457031,12.56616446985251,11.894605552473397
1.8299460411071777,3,10.927136421203613,-0.1628057211637497,-4.32871675491333,11.754429157330677,11.937126779106368
1.839895486831665,3,9.682151794433594,-0.28730419278144836,-3.026270866394043,10.148148719171829,11.934953802340283
1.8498449325561523,3,8.78193187713623,-0.4596867263317108,-1.3982137441635132,8.904416940788138,11.69434019061772
1.8597946166992188,3,8.542511940002441,-0.6416460275650024,0.10534487664699554,8.567223436610604,11.488335515246558
1.869744062423706,3,8.159439086914062,-0.6320692300796509,1.1971008777618408,8.270973838443249,11.17341279725715
1.8796935081481934,3,7.508216381072998,-0.8523358106613159,1.5897499322891235,7.72185822236862,10.696211788906655
1.8896431922912598,3,4.960785865783691,-0.9289502501487732,1.8962076902389526,5.391469983031721,9.973947884552135
1.899592638015747,3,6.789956092834473,-0.19153612852096558,0.9959878921508789,6.865288174028817,9.341292515473661
1.9095420837402344,3,7.929595947265625,0.13407529890537262,0.047884032130241394,7.930873908542553,8.812084685016872
1.9194917678833008,3,8.772355079650879,0.3256114423274994,-1.2066776752471924,8.860942809136686,8.441562518945288
1.929441213607788,3,8.465897560119629,0.7757213711738586,-2.2026655673980713,8.78207838418312,8.144327441630534
1.9393906593322754,3,7.766790390014648,1.1013327836990356,-1.4748282432556152,7.981922400648769,7.927704809778227
1.9493403434753418,3,6.818686485290527,1.2641384601593018,-0.5650315880775452,6.957858300271934,7.733048945726608
1.959289789199829,3,6.358999729156494,1.1300631761550903,0.8044517636299133,6.508537698863038,7.52718037195185
1.9692392349243164,3,6.761225700378418,0.871489405632019,1.5418659448623657,6.989350280785246,7.399018016186051
1.9791889190673828,3,7.671022415161133,0.5841852426528931,1.436521053314209,7.826202784764328,7.40945247242562
1.9891383647918701,3,8.08282470703125,0.6224924325942993,1.072602391242981,8.177409612030704,7.6880464353255205
1.9990878105163574,3,8.274360656738281,0.7374141216278076,0.9864110946655273,8.365514372244764,7.838069055147114
2.0090372562408447,3,8.465897560119629,0.8619126081466675,0.6416460275650024,8.53381652411227,7.898363316704087
2.018986940383911,3,8.667010307312012,1.0438719987869263,0.12449848651885986,8.730534708140707,7.8853225066044885
2.0289363861083984,3,9.27034854888916,1.139639973640442,-0.7757213711738586,9.372293483086539,7.94434401649483
2.0388858318328857,3,9.500192642211914,1.3886369466781616,-1.2545616626739502,9.68276292048237,8.11442806847819
2.048835515975952,3,9.940725326538086,1.216254472732544,-1.4460978507995605,10.118719976074285,8.430514236058425
2.0587849617004395,3,9.96945571899414,1.1109095811843872,-1.8962076902389526,10.208808502223636,8.800541316394485
2.0687344074249268,3,10.400412559509277,0.5746083855628967,-2.1164743900299072,10.62912132061771,9.16451842037773
2.078684091567993,3,10.946290016174316,0.3064578175544739,-1.723825216293335,11.085429846806417,9.49044112658194
2.0886335372924805,3,11.760318756103516,0.23942017555236816,-0.6607996821403503,11.78130194356882,9.85083035973575
2.0985829830169678,3,12.536040306091309,0.6416460275650024,0.10534487664699554,12.552892643676659,10.26956818687894
2.108532667160034,3,13.656526565551758,0.8523358106613159,0.45010992884635925,13.690500104736957,10.785236544941409
2.1184821128845215,3,13.867216110229492,0.49799394607543945,-0.2777273952960968,13.878934149430716,11.30007648907041
2.128431558609009,3,14.030021667480469,-0.028730420395731926,-1.0438719987869263,14.068830874556667,11.769730228217423
2.138381242752075,3,14.24071216583252,-0.06703764945268631,-2.049436569213867,14.387583789078887,12.240212315077075
2.1483306884765625,3,15.571887969970703,-0.2298433631658554,-1.7525556087493896,15.671884828656337,12.79552880033528
2.15828013420105,3,15.064316749572754,-0.8427590131759644,-1.4077905416488647,15.15340740872836,13.289988690985751
2.168229579925537,3,14.748282432556152,-1.8962076902389526,-1.235408067703247,14.920913893214182,13.7191679482454
2.1781792640686035,3,14.298172950744629,-3.620033025741577,-1.4748282432556152,14.822871084373956,14.092912072002154
2.188128709793091,3,12.076353073120117,-4.529829502105713,-1.5705963373184204,12.99324561915163,14.214106439560435
2.198078155517578,3,10.199298858642578,-4.501099109649658,-1.5322890281677246,11.253155116172527,14.084132686810019
2.2080278396606445,3,10.362105369567871,-4.721365928649902,-1.3407529592514038,11.465694153429387,13.861652091679266
2.217977285385132,3,9.327810287475586,-4.252102375030518,0.15322890877723694,10.252409398056663,13.49899961654186
2.227926731109619,3,8.245630264282227,-3.1220390796661377,2.1164743900299072,9.067359610926548,12.998852490178848
2.2378764152526855,3,7.843404769897461,-2.2409727573394775,2.3750481605529785,8.495987938346783,12.409692905105638
2.247825860977173,3,7.680599212646484,-1.7334020137786865,1.6663644313812256,8.048171048433941,11.647321527083397
2.25777530670166,3,8.40843677520752,-1.7812861204147339,0.8906430602073669,8.641066734271872,10.996087459637748
2.2677249908447266,3,9.404424667358398,-1.7812861204147339,-0.40222588181495667,9.580081900840051,10.462004260400336
2.277674436569214,3,10.103530883789062,-1.723825216293335,-1.4652514457702637,10.353737078723798,10.01509085983532
2.287623882293701,3,10.582371711730957,-1.6376339197158813,-2.1930887699127197,10.930602648205856,9.808826562740744
2.2975733280181885,3,10.429142951965332,-1.5418659448623657,-2.183511972427368,10.76624808548401,9.760135859671891
2.307523012161255,3,10.371682167053223,-1.4269442558288574,-2.078166961669922,10.673646930838082,9.68093113741276
2.317472457885742,3,9.892841339111328,-1.235408067703247,-1.6663644313812256,10.107982650991678,9.666488462706262
2.324937105178833,3,9.548076629638672,-1.158793568611145,-1.5610195398330688,9.743990551301216,9.73415155674373
2.3348867893218994,3,9.452308654785156,-1.091755986213684,-1.3024457693099976,9.603876041513306,9.84494036706038
2.3448362350463867,3,8.848969459533691,-0.871489405632019,-1.0534487962722778,8.953966084716669,9.935519870688653
2.354785680770874,3,7.115567684173584,-0.871489405632019,-0.4692635238170624,7.184080004215534,9.789821197683022
2.3647353649139404,3,8.47547435760498,-0.8810662031173706,0.33518823981285095,8.527736768733194,9.684586684472334
2.3746848106384277,3,8.427590370178223,-0.4405331015586853,-0.43095630407333374,8.45009302890271,9.494222279490225
2.384634256362915,3,8.47547435760498,-0.6607996821403503,-1.0247182846069336,8.562731419888406,9.25743515665848
2.3945837020874023,3,8.65743350982666,-0.5267243981361389,-1.7812861204147339,8.854466319967772,9.066256980106857
2.4045333862304688,3,8.197746276855469,-0.2298433631658554,-1.5610195398330688,8.348212622773197,8.833713549300368
2.414482831954956,3,8.092401504516602,-0.12449848651885986,-1.359906554222107,8.206814718248749,8.643596756026074
2.4244322776794434,3,7.929595947265625,0.019153613597154617,-1.3215993642807007,8.038997675548389,8.473097468450792
2.4343819618225098,3,7.929595947265625,0.12449848651885986,-1.5322890281677246,8.077245905992964,8.32043445489876
2.444331407546997,3,7.996633529663086,0.19153612852096558,-1.656787633895874,8.168707312671387,8.24190857769423
2.4542808532714844,3,7.929595947265625,0.28730419278144836,-1.4844050407409668,8.07245278159361,8.330745855432038
2.464230537414551,3,7.948749542236328,0.35434186458587646,-1.1875240802764893,8.044774135016903,8.282449592060408
2.474179983139038,3,7.95832633972168,0.4405331015586853,-1.072602391242981,8.042356833216052,8.241675972491745
2.4841294288635254,3,7.987056732177734,0.363918662071228,-1.1013327836990356,8.070839233690611,8.192486753871965
2.494079113006592,3,8.341399192810059,0.14365209639072418,-1.3311761617660522,8.448171778098734,8.15185729968506
2.504028558731079,3,8.389283180236816,-0.009576806798577309,-1.3886369466781616,8.503439102099366,8.167379947617677
2.5139780044555664,3,8.437167167663574,-0.2585737705230713,-1.6280571222305298,8.59669821519566,8.206368297312368
2.523927688598633,3,8.83939266204834,-0.5267243981361389,-1.5610195398330688,8.991611825985737,8.301629712356103
2.53387713432312,3,9.059659004211426,-0.6129156351089478,-1.580173134803772,9.216834271283483,8.415588548885154
2.5438265800476074,3,9.327810287475586,-0.6703764796257019,-1.37906014919281,9.453002500722318,8.544018067690248
2.5537760257720947,3,9.691728591918945,-0.5554547905921936,-1.2737152576446533,9.790836720187288,8.715856461549615
2.563725709915161,3,9.950302124023438,-0.3734954595565796,-1.216254472732544,10.031315275680285,8.914510575615953
2.5736751556396484,3,10.093954086303711,-0.2298433631658554,-1.3311761617660522,10.183946535683157,9.128669545862664
2.5836246013641357,3,10.5344877243042,-0.13407529890537262,-1.455674648284912,10.635431184533697,9.385128740946973
